timestamp,room,temperature,humidity,pm25,user_air_purifier_on
2026-03-01 08:55:31.277959,living_room,27.1,40.5,35.2,0
2026-03-01 09:05:31.277959,living_room,26.9,41.4,16.8,0
2026-03-01 09:15:31.277959,living_room,27.4,41.2,24.1,0
2026-03-01 09:25:31.277959,living_room,26.8,43.1,26.8,0
2026-03-01 09:35:31.277959,living_room,27.3,40.0,19.5,0
2026-03-01 09:45:31.277959,living_room,27.1,40.8,26.3,0
2026-03-01 09:55:31.277959,living_room,27.4,39.9,14.0,0
2026-03-01 10:05:31.277959,living_room,26.2,40.0,22.3,0
2026-03-01 10:15:31.277959,living_room,27.1,39.9,15.2,0
2026-03-01 10:25:31.277959,living_room,25.8,42.6,14.4,0
2026-03-01 10:35:31.277959,living_room,26.1,39.4,18.8,0
2026-03-01 10:45:31.277959,living_room,25.4,41.7,19.2,0
2026-03-01 10:55:31.277959,living_room,26.7,43.5,0.0,0
2026-03-01 11:05:31.277959,living_room,25.8,38.4,12.8,0
2026-03-01 11:15:31.277959,living_room,26.7,39.7,35.7,0
2026-03-01 11:25:31.277959,living_room,25.8,42.9,20.8,0
2026-03-01 11:35:31.277959,living_room,26.3,42.7,21.1,0
2026-03-01 11:45:31.277959,living_room,25.9,38.2,17.6,0
2026-03-01 11:55:31.277959,living_room,25.9,39.8,30.6,0
2026-03-01 12:05:31.277959,living_room,25.5,41.3,23.0,0
2026-03-01 12:15:31.277959,living_room,25.8,42.4,29.0,0
2026-03-01 12:25:31.277959,living_room,26.7,40.2,34.1,0
2026-03-01 12:35:31.277959,living_room,25.2,41.7,16.0,0
2026-03-01 12:45:31.277959,living_room,25.1,41.0,30.6,0
2026-03-01 12:55:31.277959,living_room,24.5,38.2,32.2,0
2026-03-01 13:05:31.277959,living_room,25.4,39.1,21.6,0
2026-03-01 13:15:31.277959,living_room,23.8,41.0,36.9,0
2026-03-01 13:25:31.277959,living_room,24.8,40.1,114.7,1
2026-03-01 13:35:31.277959,living_room,23.2,40.0,13.0,0
2026-03-01 13:45:31.277959,living_room,23.7,40.8,22.0,0
2026-03-01 13:55:31.277959,living_room,24.3,41.5,15.3,0
2026-03-01 14:05:31.277959,living_room,24.4,40.3,21.0,0
2026-03-01 14:15:31.277959,living_room,24.1,43.7,0.0,0
2026-03-01 14:25:31.277959,living_room,24.0,42.7,18.6,0
2026-03-01 14:35:31.277959,living_room,23.8,40.6,31.8,0
2026-03-01 14:45:31.277959,living_room,23.4,42.4,10.1,0
2026-03-01 14:55:31.277959,living_room,23.5,40.8,9.3,0
2026-03-01 15:05:31.277959,living_room,23.4,42.1,11.3,0
2026-03-01 15:15:31.277959,living_room,23.3,45.7,26.4,0
2026-03-01 15:25:31.277959,living_room,23.5,41.9,15.9,0
2026-03-01 15:35:31.277959,living_room,22.6,41.0,23.0,0
2026-03-01 15:45:31.277959,living_room,22.8,42.5,19.4,0
2026-03-01 15:55:31.277959,living_room,23.1,42.5,21.5,0
2026-03-01 16:05:31.277959,living_room,23.4,43.1,26.8,0
2026-03-01 16:15:31.277959,living_room,22.7,43.2,72.0,0
2026-03-01 16:25:31.277959,living_room,22.8,39.7,16.3,0
2026-03-01 16:35:31.277959,living_room,22.4,39.7,23.6,0
2026-03-01 16:45:31.277959,living_room,22.5,39.7,11.2,0
2026-03-01 16:55:31.277959,living_room,22.8,39.7,24.0,0
2026-03-01 17:05:31.277959,living_room,22.3,43.3,9.2,0
2026-03-01 17:15:31.277959,living_room,22.9,43.5,15.7,0
2026-03-01 17:25:31.277959,living_room,22.5,44.9,7.8,0
2026-03-01 17:35:31.277959,living_room,21.3,43.5,25.6,0
2026-03-01 17:45:31.277959,living_room,21.1,43.6,17.4,0
2026-03-01 17:55:31.277959,living_room,20.8,44.5,130.2,1
2026-03-01 18:05:31.277959,living_room,21.9,46.5,26.3,1
2026-03-01 18:15:31.277959,living_room,20.9,41.8,24.3,1
2026-03-01 18:25:31.277959,living_room,20.3,43.6,26.0,1
2026-03-01 18:35:31.277959,living_room,21.4,43.9,38.3,0
2026-03-01 18:45:31.277959,living_room,21.0,48.1,0.0,0
2026-03-01 18:55:31.277959,living_room,20.7,46.3,4.4,0
2026-03-01 19:05:31.277959,living_room,21.2,42.2,5.2,0
2026-03-01 19:15:31.277959,living_room,21.2,44.8,14.5,0
2026-03-01 19:25:31.277959,living_room,21.0,44.6,16.2,1
2026-03-01 19:35:31.277959,living_room,21.6,43.8,12.3,0
2026-03-01 19:45:31.277959,living_room,21.1,47.0,24.3,0
2026-03-01 19:55:31.277959,living_room,21.5,49.1,26.2,0
2026-03-01 20:05:31.277959,living_room,20.6,44.9,8.2,0
2026-03-01 20:15:31.277959,living_room,20.5,48.6,67.3,0
2026-03-01 20:25:31.277959,living_room,20.6,52.3,41.8,0
2026-03-01 20:35:31.277959,living_room,20.2,48.2,13.0,0
2026-03-01 20:45:31.277959,living_room,21.4,47.0,22.9,0
2026-03-01 20:55:31.277959,living_room,21.2,51.0,13.2,0
2026-03-01 21:05:31.277959,living_room,20.3,49.3,21.7,0
2026-03-01 21:15:31.277959,living_room,20.1,49.5,21.2,0
2026-03-01 21:25:31.277959,living_room,20.3,47.4,27.8,0
2026-03-01 21:35:31.277959,living_room,21.0,48.6,21.4,0
2026-03-01 21:45:31.277959,living_room,19.1,53.2,24.9,0
2026-03-01 21:55:31.277959,living_room,19.7,51.7,30.7,0
2026-03-01 22:05:31.277959,living_room,20.2,48.8,9.8,0
2026-03-01 22:15:31.277959,living_room,21.1,52.1,26.8,0
2026-03-01 22:25:31.277959,living_room,19.6,50.1,3.9,0
2026-03-01 22:35:31.277959,living_room,19.8,51.3,35.3,0
2026-03-01 22:45:31.277959,living_room,19.6,49.2,17.2,0
2026-03-01 22:55:31.277959,living_room,20.5,50.1,26.7,0
2026-03-01 23:05:31.277959,living_room,20.4,54.4,13.8,0
2026-03-01 23:15:31.277959,living_room,19.3,54.0,30.5,0
2026-03-01 23:25:31.277959,living_room,19.7,56.8,20.0,0
2026-03-01 23:35:31.277959,living_room,19.8,51.6,20.8,0
2026-03-01 23:45:31.277959,living_room,20.8,53.3,7.1,0
2026-03-01 23:55:31.277959,living_room,19.6,53.1,14.1,0
2026-03-02 00:05:31.277959,living_room,20.3,52.2,20.9,0
2026-03-02 00:15:31.277959,living_room,20.4,58.7,38.2,0
2026-03-02 00:25:31.277959,living_room,20.6,53.4,0.0,0
2026-03-02 00:35:31.277959,living_room,20.0,58.1,16.4,0
2026-03-02 00:45:31.277959,living_room,20.9,57.2,25.6,0
2026-03-02 00:55:31.277959,living_room,20.6,55.2,31.1,0
2026-03-02 01:05:31.277959,living_room,20.5,55.3,30.6,0
2026-03-02 01:15:31.277959,living_room,21.1,57.0,17.2,0
2026-03-02 01:25:31.277959,living_room,20.6,58.7,0.0,0
2026-03-02 01:35:31.277959,living_room,20.3,58.3,20.7,0
2026-03-02 01:45:31.277959,living_room,19.5,59.0,15.4,0
2026-03-02 01:55:31.277959,living_room,20.0,59.1,19.0,0
2026-03-02 02:05:31.277959,living_room,20.7,57.4,38.0,0
2026-03-02 02:15:31.277959,living_room,19.7,60.3,41.4,0
2026-03-02 02:25:31.277959,living_room,20.0,54.2,18.3,0
2026-03-02 02:35:31.277959,living_room,19.5,56.6,33.1,0
2026-03-02 02:45:31.277959,living_room,20.4,57.7,35.4,0
2026-03-02 02:55:31.277959,living_room,20.5,56.8,12.2,0
2026-03-02 03:05:31.277959,living_room,19.9,61.5,11.4,0
2026-03-02 03:15:31.277959,living_room,20.5,59.9,6.2,0
2026-03-02 03:25:31.277959,living_room,19.5,60.1,1.1,0
2026-03-02 03:35:31.277959,living_room,19.6,60.0,19.7,0
2026-03-02 03:45:31.277959,living_room,21.0,62.1,28.0,0
2026-03-02 03:55:31.277959,living_room,20.6,64.0,14.6,0
2026-03-02 04:05:31.277959,living_room,20.3,61.2,20.4,0
2026-03-02 04:15:31.277959,living_room,20.6,64.2,10.6,0
2026-03-02 04:25:31.277959,living_room,20.1,62.0,30.2,0
2026-03-02 04:35:31.277959,living_room,20.6,66.3,7.7,0
2026-03-02 04:45:31.277959,living_room,21.1,60.3,7.4,0
2026-03-02 04:55:31.277959,living_room,21.4,62.8,13.1,0
2026-03-02 05:05:31.277959,living_room,21.3,61.3,4.6,0
2026-03-02 05:15:31.277959,living_room,20.0,60.6,17.0,0
2026-03-02 05:25:31.277959,living_room,21.9,66.3,140.9,1
2026-03-02 05:35:31.277959,living_room,21.6,65.7,14.5,0
2026-03-02 05:45:31.277959,living_room,19.4,66.5,23.2,0
2026-03-02 05:55:31.277959,living_room,21.2,64.0,8.8,0
2026-03-02 06:05:31.277959,living_room,22.5,65.4,22.0,0
2026-03-02 06:15:31.277959,living_room,21.2,68.1,16.1,0
2026-03-02 06:25:31.277959,living_room,19.9,65.1,41.6,0
2026-03-02 06:35:31.277959,living_room,20.9,64.3,19.3,0
2026-03-02 06:45:31.277959,living_room,21.1,67.6,15.1,0
2026-03-02 06:55:31.277959,living_room,22.2,66.3,76.4,0
2026-03-02 07:05:31.277959,living_room,22.0,67.2,19.5,0
2026-03-02 07:15:31.277959,living_room,22.1,64.7,1.1,0
2026-03-02 07:25:31.277959,living_room,21.0,65.0,20.1,0
2026-03-02 07:35:31.277959,living_room,22.3,67.8,30.8,0
2026-03-02 07:45:31.277959,living_room,22.0,65.5,17.0,0
2026-03-02 07:55:31.277959,living_room,21.9,68.1,11.8,0
2026-03-02 08:05:31.277959,living_room,21.4,68.7,5.1,0
2026-03-02 08:15:31.277959,living_room,22.8,67.8,40.3,0
2026-03-02 08:25:31.277959,living_room,21.9,67.0,8.6,0
2026-03-02 08:35:31.277959,living_room,23.3,66.3,16.4,0
2026-03-02 08:45:31.277959,living_room,22.9,67.5,9.8,0
2026-03-02 08:55:31.277959,living_room,21.9,68.5,22.6,0
2026-03-02 09:05:31.277959,living_room,21.9,67.6,32.8,0
2026-03-02 09:15:31.277959,living_room,23.7,70.8,15.3,0
2026-03-02 09:25:31.277959,living_room,22.4,68.5,33.3,0
2026-03-02 09:35:31.277959,living_room,24.2,67.1,15.7,0
2026-03-02 09:45:31.277959,living_room,23.3,66.5,13.9,0
2026-03-02 09:55:31.277959,living_room,24.2,72.3,22.0,0
2026-03-02 10:05:31.277959,living_room,23.6,67.6,38.0,0
2026-03-02 10:15:31.277959,living_room,23.2,71.2,20.8,0
2026-03-02 10:25:31.277959,living_room,24.3,69.4,21.6,0
2026-03-02 10:35:31.277959,living_room,24.2,71.3,79.8,1
2026-03-02 10:45:31.277959,living_room,22.7,67.3,10.5,0
2026-03-02 10:55:31.277959,living_room,23.6,72.2,13.2,0
2026-03-02 11:05:31.277959,living_room,24.3,69.6,6.2,0
2026-03-02 11:15:31.277959,living_room,24.3,68.4,104.9,1
2026-03-02 11:25:31.277959,living_room,23.0,69.8,26.9,0
2026-03-02 11:35:31.277959,living_room,24.9,67.3,20.4,0
2026-03-02 11:45:31.277959,living_room,25.6,73.1,155.9,1
2026-03-02 11:55:31.277959,living_room,24.9,67.2,34.6,0
2026-03-02 12:05:31.277959,living_room,25.9,72.8,16.5,0
2026-03-02 12:15:31.277959,living_room,24.8,68.5,37.4,0
2026-03-02 12:25:31.277959,living_room,25.1,74.6,2.0,0
2026-03-02 12:35:31.277959,living_room,25.5,69.4,24.8,0
2026-03-02 12:45:31.277959,living_room,24.7,70.0,6.3,0
2026-03-02 12:55:31.277959,living_room,24.8,72.4,12.4,0
2026-03-02 13:05:31.277959,living_room,24.7,71.9,14.8,0
2026-03-02 13:15:31.277959,living_room,25.0,68.3,26.1,0
2026-03-02 13:25:31.277959,living_room,25.9,73.3,7.8,0
2026-03-02 13:35:31.277959,living_room,25.6,69.8,19.3,0
2026-03-02 13:45:31.277959,living_room,26.1,69.7,12.4,0
2026-03-02 13:55:31.277959,living_room,25.7,70.1,27.1,0
2026-03-02 14:05:31.277959,living_room,27.1,68.5,39.0,0
2026-03-02 14:15:31.277959,living_room,26.5,67.3,11.3,0
2026-03-02 14:25:31.277959,living_room,25.9,67.6,18.1,0
2026-03-02 14:35:31.277959,living_room,26.6,69.2,16.0,0
2026-03-02 14:45:31.277959,living_room,26.2,72.7,10.7,0
2026-03-02 14:55:31.277959,living_room,25.8,70.8,17.6,0
2026-03-02 15:05:31.277959,living_room,26.9,66.8,13.3,0
2026-03-02 15:15:31.277959,living_room,27.3,70.6,76.3,1
2026-03-02 15:25:31.277959,living_room,26.8,70.0,28.1,0
2026-03-02 15:35:31.277959,living_room,26.8,69.0,36.4,0
2026-03-02 15:45:31.277959,living_room,27.4,67.1,10.8,0
2026-03-02 15:55:31.277959,living_room,27.2,66.7,15.9,0
2026-03-02 16:05:31.277959,living_room,27.3,66.3,35.4,0
2026-03-02 16:15:31.277959,living_room,27.4,65.1,18.2,0
2026-03-02 16:25:31.277959,living_room,27.6,69.6,107.9,1
2026-03-02 16:35:31.277959,living_room,26.8,67.8,33.1,0
2026-03-02 16:45:31.277959,living_room,28.9,70.2,13.0,0
2026-03-02 16:55:31.277959,living_room,27.6,65.3,41.0,0
2026-03-02 17:05:31.277959,living_room,27.7,68.0,19.2,0
2026-03-02 17:15:31.277959,living_room,28.4,68.2,28.8,0
2026-03-02 17:25:31.277959,living_room,27.6,67.6,26.4,0
2026-03-02 17:35:31.277959,living_room,28.3,66.8,5.1,0
2026-03-02 17:45:31.277959,living_room,28.5,65.4,25.5,0
2026-03-02 17:55:31.277959,living_room,27.7,68.4,21.7,0
2026-03-02 18:05:31.277959,living_room,28.3,64.9,7.5,1
2026-03-02 18:15:31.277959,living_room,28.8,67.2,42.0,0
2026-03-02 18:25:31.277959,living_room,28.4,64.5,33.5,1
2026-03-02 18:35:31.277959,living_room,28.3,65.3,4.9,0
2026-03-02 18:45:31.277959,living_room,28.8,67.0,24.9,0
2026-03-02 18:55:31.277959,living_room,28.7,63.7,15.8,0
2026-03-02 19:05:31.277959,living_room,28.9,67.0,17.5,1
2026-03-02 19:15:31.277959,living_room,28.7,65.9,0.0,1
2026-03-02 19:25:31.277959,living_room,28.1,62.8,34.3,1
2026-03-02 19:35:31.277959,living_room,28.7,58.6,20.2,0
2026-03-02 19:45:31.277959,living_room,29.1,63.4,22.6,0
2026-03-02 19:55:31.277959,living_room,28.8,64.7,25.9,0
2026-03-02 20:05:31.277959,living_room,29.7,64.8,13.1,0
2026-03-02 20:15:31.277959,living_room,29.1,62.8,36.5,0
2026-03-02 20:25:31.277959,living_room,29.8,65.1,22.7,0
2026-03-02 20:35:31.277959,living_room,29.5,61.7,34.9,0
2026-03-02 20:45:31.277959,living_room,30.1,64.7,73.7,0
2026-03-02 20:55:31.277959,living_room,29.2,61.0,33.9,0
2026-03-02 21:05:31.277959,living_room,29.5,61.9,13.4,0
2026-03-02 21:15:31.277959,living_room,29.5,61.8,20.9,0
2026-03-02 21:25:31.277959,living_room,29.9,61.0,24.6,0
2026-03-02 21:35:31.277959,living_room,29.6,61.8,25.7,0
2026-03-02 21:45:31.277959,living_room,30.0,62.2,30.3,0
2026-03-02 21:55:31.277959,living_room,30.3,59.2,34.4,0
2026-03-02 22:05:31.277959,living_room,29.6,58.6,22.3,0
2026-03-02 22:15:31.277959,living_room,29.4,56.8,19.7,0
2026-03-02 22:25:31.277959,living_room,29.2,60.4,34.8,0
2026-03-02 22:35:31.277959,living_room,30.2,55.0,19.4,0
2026-03-02 22:45:31.277959,living_room,28.9,61.5,31.0,0
2026-03-02 22:55:31.277959,living_room,29.4,59.4,16.7,0
2026-03-02 23:05:31.277959,living_room,28.8,61.2,74.4,0
2026-03-02 23:15:31.277959,living_room,28.5,58.7,35.3,0
2026-03-02 23:25:31.277959,living_room,30.9,58.4,19.3,0
2026-03-02 23:35:31.277959,living_room,29.6,59.3,10.7,0
2026-03-02 23:45:31.277959,living_room,29.5,57.6,19.1,0
2026-03-02 23:55:31.277959,living_room,30.0,52.1,105.7,1
2026-03-03 00:05:31.277959,living_room,29.5,57.8,42.8,0
2026-03-03 00:15:31.277959,living_room,29.5,56.9,12.3,0
2026-03-03 00:25:31.277959,living_room,30.1,56.1,10.6,0
2026-03-03 00:35:31.277959,living_room,30.0,56.5,32.2,0
2026-03-03 00:45:31.277959,living_room,29.4,56.7,42.8,0
2026-03-03 00:55:31.277959,living_room,29.5,52.2,15.0,0
2026-03-03 01:05:31.277959,living_room,29.6,54.1,17.7,0
2026-03-03 01:15:31.277959,living_room,30.2,55.9,15.0,0
2026-03-03 01:25:31.277959,living_room,29.9,53.8,15.0,0
2026-03-03 01:35:31.277959,living_room,29.7,49.9,36.2,0
2026-03-03 01:45:31.277959,living_room,29.7,53.9,24.9,0
2026-03-03 01:55:31.277959,living_room,30.7,53.9,2.4,0
2026-03-03 02:05:31.277959,living_room,30.1,52.8,11.2,0
2026-03-03 02:15:31.277959,living_room,30.5,52.1,7.1,0
2026-03-03 02:25:31.277959,living_room,30.3,51.1,16.9,0
2026-03-03 02:35:31.277959,living_room,30.8,48.7,4.9,0
2026-03-03 02:45:31.277959,living_room,29.9,49.0,19.0,0
2026-03-03 02:55:31.277959,living_room,30.2,52.2,34.7,0
2026-03-03 03:05:31.277959,living_room,30.1,53.5,23.9,0
2026-03-03 03:15:31.277959,living_room,30.1,49.3,11.4,0
2026-03-03 03:25:31.277959,living_room,29.9,48.4,14.2,0
2026-03-03 03:35:31.277959,living_room,30.1,48.4,16.9,0
2026-03-03 03:45:31.277959,living_room,30.1,52.6,10.4,0
2026-03-03 03:55:31.277959,living_room,29.5,49.2,16.5,0
2026-03-03 04:05:31.277959,living_room,29.7,47.6,2.8,0
2026-03-03 04:15:31.277959,living_room,29.4,48.6,15.4,0
2026-03-03 04:25:31.277959,living_room,29.8,52.2,29.5,0
2026-03-03 04:35:31.277959,living_room,29.1,45.0,94.0,1
2026-03-03 04:45:31.277959,living_room,30.0,47.9,20.0,0
2026-03-03 04:55:31.277959,living_room,29.1,48.2,28.0,0
2026-03-03 05:05:31.277959,living_room,29.6,46.1,12.8,0
2026-03-03 05:15:31.277959,living_room,30.4,44.3,33.3,0
2026-03-03 05:25:31.277959,living_room,28.9,46.2,31.8,0
2026-03-03 05:35:31.277959,living_room,29.2,46.6,3.2,0
2026-03-03 05:45:31.277959,living_room,28.3,48.9,17.1,0
2026-03-03 05:55:31.277959,living_room,29.2,44.0,26.4,0
2026-03-03 06:05:31.277959,living_room,28.1,45.1,0.0,0
2026-03-03 06:15:31.277959,living_room,28.4,48.4,32.6,0
2026-03-03 06:25:31.277959,living_room,29.5,47.2,18.3,0
2026-03-03 06:35:31.277959,living_room,29.1,44.5,13.8,0
2026-03-03 06:45:31.277959,living_room,28.5,47.8,37.1,0
2026-03-03 06:55:31.277959,living_room,28.0,43.4,13.2,0
2026-03-03 07:05:31.277959,living_room,28.6,42.5,14.3,0
2026-03-03 07:15:31.277959,living_room,29.0,41.1,19.4,0
2026-03-03 07:25:31.277959,living_room,27.6,46.9,10.3,0
2026-03-03 07:35:31.277959,living_room,27.2,43.0,24.0,0
2026-03-03 07:45:31.277959,living_room,27.9,40.8,17.6,0
2026-03-03 07:55:31.277959,living_room,27.6,43.1,116.7,1
2026-03-03 08:05:31.277959,living_room,27.2,40.8,17.3,0
2026-03-03 08:15:31.277959,living_room,27.6,38.4,26.0,0
2026-03-03 08:25:31.277959,living_room,27.8,43.7,23.7,0
2026-03-03 08:35:31.277959,living_room,27.7,44.1,10.3,0
2026-03-03 08:45:31.277959,living_room,27.1,45.0,15.6,0
2026-03-03 08:55:31.277959,living_room,26.6,46.6,10.2,0
2026-03-03 09:05:31.277959,living_room,26.7,43.0,11.4,0
2026-03-03 09:15:31.277959,living_room,27.1,40.0,17.9,0
2026-03-03 09:25:31.277959,living_room,27.7,41.3,26.0,0
2026-03-03 09:35:31.277959,living_room,27.3,43.4,0.0,0
2026-03-03 09:45:31.277959,living_room,26.3,45.2,5.0,0
2026-03-03 09:55:31.277959,living_room,26.8,43.1,42.6,0
2026-03-03 10:05:31.277959,living_room,26.8,44.4,34.5,0
2026-03-03 10:15:31.277959,living_room,25.8,37.7,33.0,0
2026-03-03 10:25:31.277959,living_room,27.1,40.6,25.8,0
2026-03-03 10:35:31.277959,living_room,27.4,41.4,10.7,0
2026-03-03 10:45:31.277959,living_room,26.7,41.5,10.3,0
2026-03-03 10:55:31.277959,living_room,26.6,44.0,16.7,0
2026-03-03 11:05:31.277959,living_room,25.6,37.7,10.7,0
2026-03-03 11:15:31.277959,living_room,26.6,39.0,10.8,0
2026-03-03 11:25:31.277959,living_room,25.7,41.4,16.0,0
2026-03-03 11:35:31.277959,living_room,25.3,43.7,23.2,0
2026-03-03 11:45:31.277959,living_room,25.0,41.7,18.9,0
2026-03-03 11:55:31.277959,living_room,25.5,43.1,19.7,0
2026-03-03 12:05:31.277959,living_room,25.4,40.5,21.1,0
2026-03-03 12:15:31.277959,living_room,25.7,40.4,23.5,0
2026-03-03 12:25:31.277959,living_room,24.4,38.4,76.1,1
2026-03-03 12:35:31.277959,living_room,25.1,41.5,20.0,0
2026-03-03 12:45:31.277959,living_room,25.4,41.0,20.6,0
2026-03-03 12:55:31.277959,living_room,24.3,38.1,24.5,0
2026-03-03 13:05:31.277959,living_room,25.0,40.0,21.1,0
2026-03-03 13:15:31.277959,living_room,23.3,36.9,17.8,0
2026-03-03 13:25:31.277959,living_room,24.4,41.1,19.4,0
2026-03-03 13:35:31.277959,living_room,24.4,39.3,19.4,0
2026-03-03 13:45:31.277959,living_room,24.5,39.1,30.3,0
2026-03-03 13:55:31.277959,living_room,24.2,41.1,0.0,0
2026-03-03 14:05:31.277959,living_room,23.7,40.5,31.3,0
2026-03-03 14:15:31.277959,living_room,24.5,40.8,158.1,1
2026-03-03 14:25:31.277959,living_room,23.8,41.0,5.7,0
2026-03-03 14:35:31.277959,living_room,23.3,40.7,18.7,0
2026-03-03 14:45:31.277959,living_room,23.3,42.7,18.7,0
2026-03-03 14:55:31.277959,living_room,23.6,40.4,21.4,0
2026-03-03 15:05:31.277959,living_room,23.4,39.8,31.4,0
2026-03-03 15:15:31.277959,living_room,23.6,41.9,12.7,0
2026-03-03 15:25:31.277959,living_room,23.2,42.2,34.4,0
2026-03-03 15:35:31.277959,living_room,22.9,38.8,21.3,0
2026-03-03 15:45:31.277959,living_room,22.4,44.3,12.8,0
2026-03-03 15:55:31.277959,living_room,22.9,40.9,32.0,0
2026-03-03 16:05:31.277959,living_room,23.5,38.4,23.3,0
2026-03-03 16:15:31.277959,living_room,22.1,44.9,23.2,0
2026-03-03 16:25:31.277959,living_room,22.3,43.1,21.0,0
2026-03-03 16:35:31.277959,living_room,21.8,39.0,17.8,0
2026-03-03 16:45:31.277959,living_room,22.4,41.7,14.3,0
2026-03-03 16:55:31.277959,living_room,20.6,41.3,24.1,0
2026-03-03 17:05:31.277959,living_room,22.9,41.9,99.3,1
2026-03-03 17:15:31.277959,living_room,22.1,43.3,14.1,0
2026-03-03 17:25:31.277959,living_room,21.8,41.3,21.6,0
2026-03-03 17:35:31.277959,living_room,21.8,43.1,15.6,0
2026-03-03 17:45:31.277959,living_room,21.1,41.3,31.8,0
2026-03-03 17:55:31.277959,living_room,22.5,47.0,4.7,0
2026-03-03 18:05:31.277959,living_room,21.6,41.8,19.5,1
2026-03-03 18:15:31.277959,living_room,22.3,44.1,5.5,0
2026-03-03 18:25:31.277959,living_room,21.5,43.3,12.9,1
2026-03-03 18:35:31.277959,living_room,21.7,44.1,27.4,0
2026-03-03 18:45:31.277959,living_room,22.8,43.5,19.4,0
2026-03-03 18:55:31.277959,living_room,21.4,45.9,41.7,0
2026-03-03 19:05:31.277959,living_room,21.6,47.1,31.4,1
2026-03-03 19:15:31.277959,living_room,21.3,47.2,19.4,0
2026-03-03 19:25:31.277959,living_room,21.2,45.7,28.3,1
2026-03-03 19:35:31.277959,living_room,20.5,47.5,30.0,0
2026-03-03 19:45:31.277959,living_room,21.0,47.5,15.5,0
2026-03-03 19:55:31.277959,living_room,20.6,49.5,45.2,0
2026-03-03 20:05:31.277959,living_room,20.0,47.3,8.2,0
2026-03-03 20:15:31.277959,living_room,20.7,48.3,75.6,1
2026-03-03 20:25:31.277959,living_room,21.2,48.0,16.0,0
2026-03-03 20:35:31.277959,living_room,20.8,46.8,13.5,0
2026-03-03 20:45:31.277959,living_room,20.4,45.8,15.2,0
2026-03-03 20:55:31.277959,living_room,21.1,47.2,22.1,0
2026-03-03 21:05:31.277959,living_room,21.7,48.8,26.3,0
2026-03-03 21:15:31.277959,living_room,20.9,49.1,13.2,0
2026-03-03 21:25:31.277959,living_room,21.0,51.6,14.1,0
2026-03-03 21:35:31.277959,living_room,20.6,49.8,35.4,0
2026-03-03 21:45:31.277959,living_room,20.6,49.9,14.8,0
2026-03-03 21:55:31.277959,living_room,20.0,53.8,28.8,0
2026-03-03 22:05:31.277959,living_room,19.3,48.6,10.2,0
2026-03-03 22:15:31.277959,living_room,20.3,49.3,29.4,0
2026-03-03 22:25:31.277959,living_room,20.8,46.2,23.1,0
2026-03-03 22:35:31.277959,living_room,19.8,51.6,108.2,1
2026-03-03 22:45:31.277959,living_room,20.1,55.9,23.8,0
2026-03-03 22:55:31.277959,living_room,19.2,50.3,47.6,0
2026-03-03 23:05:31.277959,living_room,20.1,49.6,0.0,0
2026-03-03 23:15:31.277959,living_room,20.0,52.6,26.2,0
2026-03-03 23:25:31.277959,living_room,21.4,53.0,16.0,0
2026-03-03 23:35:31.277959,living_room,18.7,53.5,20.7,0
2026-03-03 23:45:31.277959,living_room,20.4,54.1,10.8,0
2026-03-03 23:55:31.277959,living_room,19.0,53.7,21.2,0
2026-03-04 00:05:31.277959,living_room,19.7,53.3,32.0,0
2026-03-04 00:15:31.277959,living_room,20.5,51.5,21.9,0
2026-03-04 00:25:31.277959,living_room,20.3,54.6,26.8,0
2026-03-04 00:35:31.277959,living_room,20.4,58.0,31.2,0
2026-03-04 00:45:31.277959,living_room,20.2,56.3,32.8,0
2026-03-04 00:55:31.277959,living_room,20.0,56.4,18.3,0
2026-03-04 01:05:31.277959,living_room,20.0,56.9,17.1,0
2026-03-04 01:15:31.277959,living_room,19.6,57.2,41.1,0
2026-03-04 01:25:31.277959,living_room,20.2,55.5,12.4,0
2026-03-04 01:35:31.277959,living_room,20.5,60.2,0.3,0
2026-03-04 01:45:31.277959,living_room,20.3,55.3,20.7,0
2026-03-04 01:55:31.277959,living_room,20.0,58.2,32.4,0
2026-03-04 02:05:31.277959,living_room,20.0,57.1,41.1,0
2026-03-04 02:15:31.277959,living_room,20.3,60.2,15.2,0
2026-03-04 02:25:31.277959,living_room,20.2,59.1,27.7,0
2026-03-04 02:35:31.277959,living_room,20.1,61.5,16.1,0
2026-03-04 02:45:31.277959,living_room,19.8,57.1,13.6,0
2026-03-04 02:55:31.277959,living_room,19.5,60.4,21.9,0
2026-03-04 03:05:31.277959,living_room,20.2,60.7,6.9,0
2026-03-04 03:15:31.277959,living_room,21.4,56.4,0.0,0
2026-03-04 03:25:31.277959,living_room,19.7,60.0,34.0,0
2026-03-04 03:35:31.277959,living_room,20.6,61.6,21.2,0
2026-03-04 03:45:31.277959,living_room,20.1,59.1,30.5,0
2026-03-04 03:55:31.277959,living_room,20.5,61.2,11.3,0
2026-03-04 04:05:31.277959,living_room,20.0,59.6,8.1,0
2026-03-04 04:15:31.277959,living_room,19.9,62.8,18.2,0
2026-03-04 04:25:31.277959,living_room,20.7,62.4,24.2,0
2026-03-04 04:35:31.277959,living_room,20.3,62.0,28.1,0
2026-03-04 04:45:31.277959,living_room,21.3,63.9,26.5,0
2026-03-04 04:55:31.277959,living_room,21.2,64.2,0.0,0
2026-03-04 05:05:31.277959,living_room,21.0,63.8,24.5,0
